mode,lower_value,upper_value,value,bfi,estimated_output,output_q16,normalized_output
blend8,91,192,192,2,929.3635741498565,39456,0.602059967956054
blend8,39,229,229,2,929.393389861959,39457,0.6020752269779507
blend8,69,207,207,2,929.4057786587869,39458,0.6020904859998474
blend8,91,243,243,3,929.4445690869304,39459,0.6021057450217441
blend8,11,187,187,1,929.4685178767677,39460,0.6021210040436408
blend8,97,234,234,3,929.4815698590808,39461,0.6021362630655375
blend8,2,191,191,1,929.5102047,39462,0.6021515220874342
blend8,22,241,241,2,929.5347519694285,39463,0.6021667811093309
blend8,131,156,156,1,929.5520826769441,39464,0.6021820401312276
blend8,112,177,177,2,929.5734372612003,39465,0.6021972991531243
blend8,121,196,196,3,929.6001443544792,39466,0.602212558175021
blend8,73,204,204,2,929.6229956445338,39467,0.6022278171969176
blend8,34,181,181,1,929.6487284095766,39468,0.6022430762188143
blend8,79,200,200,2,929.679100486383,39469,0.602258335240711
blend8,14,187,187,1,929.7013495499999,39470,0.6022735942626077
blend8,55,217,217,2,929.7134120802848,39471,0.6022888532845044
blend8,132,163,163,2,929.7489001046429,39472,0.6023041123064011
blend8,66,173,173,1,929.755021325,39473,0.6023193713282978
blend8,137,155,155,1,929.8032479999999,39475,0.6023498893720912
blend8,95,165,165,1,929.8470304099918,39476,0.6023651483939879
blend8,145,156,156,2,929.8672798747807,39477,0.6023804074158846
blend8,23,184,184,1,929.8759610822541,39478,0.6023956664377813
blend8,131,181,181,3,929.9181637149848,39479,0.602410925459678
blend8,60,174,174,1,929.9215845837967,39480,0.6024261844815747
blend8,85,168,168,1,929.9691847500001,39482,0.6024567025253681
blend8,110,161,161,1,930.0018964219363,39483,0.6024719615472648
blend8,49,178,178,1,930.032005775,39484,0.6024872205691615
blend8,103,224,224,3,930.0383306882323,39485,0.6025024795910582
blend8,102,226,226,3,930.0650235262406,39486,0.6025177386129549
blend8,72,171,171,1,930.1071233973842,39487,0.6025329976348516
blend8,35,181,181,1,930.1161782894658,39488,0.6025482566567483
blend8,44,225,225,2,930.1495225297988,39489,0.602563515678645
blend8,8,251,251,2,930.1624478973408,39490,0.6025787747005417
blend8,9,188,188,1,930.1855744839878,39491,0.6025940337224384
blend8,90,245,245,3,930.224121858381,39492,0.6026092927443351
blend8,145,154,154,1,930.233772,39493,0.6026245517662318
blend8,31,182,182,1,930.2658320196847,39494,0.6026398107881284
blend8,76,202,202,2,930.2943877261969,39495,0.6026550698100251
blend8,58,175,175,1,930.313300625,39496,0.6026703288319218
blend8,37,181,181,1,930.3291087000001,39497,0.6026855878538185
blend8,44,179,179,1,930.3452207500001,39498,0.6027008468757152
blend8,12,187,187,1,930.3846294383839,39499,0.6027161058976119
blend8,100,164,164,1,930.3987138439848,39500,0.6027313649195086
blend8,82,198,198,2,930.4352041393588,39501,0.6027466239414053
blend8,43,179,179,1,930.4406792125001,39502,0.602761882963302
blend8,74,171,171,1,930.4830915041666,39503,0.6027771419851987
blend8,134,162,162,2,930.4972604251666,39504,0.6027924010070954
blend8,41,180,180,1,930.5153919625002,39505,0.6028076600289921
blend8,81,169,169,1,930.539905775,39506,0.6028229190508888
blend8,67,209,209,2,930.5639045623986,39507,0.6028381780727855
blend8,49,222,222,2,930.5853823659006,39508,0.6028534370946822
blend8,75,203,203,2,930.6192692327818,39509,0.6028686961165789
blend8,7,252,252,2,930.643470591229,39510,0.6028839551384756
blend8,20,185,185,1,930.6692378122692,39511,0.6028992141603723
blend8,127,188,188,3,930.6762817879094,39512,0.602914473182269
blend8,141,158,158,2,930.7008048254875,39513,0.6029297322041657
blend8,24,184,184,1,930.7272973329016,39514,0.6029449912260624
blend8,117,160,160,1,930.7469212000001,39515,0.6029602502479591
blend8,16,186,186,1,930.775583578293,39516,0.6029755092698558
blend8,57,216,216,2,930.8084989784531,39517,0.6029907682917525
blend8,51,177,177,1,930.8201341527279,39518,0.6030060273136492
blend8,102,227,227,3,930.8448621676635,39519,0.6030212863355459
blend8,28,237,237,2,930.8684720864223,39520,0.6030365453574426
blend8,25,184,184,1,930.8919027872648,39521,0.6030518043793393
blend8,70,207,207,2,930.925443462404,39522,0.603067063401236
blend8,132,228,228,4,930.9359070995715,39523,0.6030823224231326
blend8,127,157,157,1,930.9569675069888,39524,0.6030975814450293
blend8,92,166,166,1,930.9854825931616,39525,0.603112840466926
blend8,44,180,180,1,931.017282,39526,0.6031280994888227
blend8,76,171,171,1,931.028379,39527,0.6031433585107194
blend8,108,163,163,1,931.058768,39528,0.6031586175326161
blend8,111,178,178,2,931.0902744164664,39529,0.6031738765545128
blend8,94,190,190,2,931.1100984796913,39530,0.6031891355764095
blend8,8,189,189,1,931.1369681000001,39531,0.6032043945983062
blend8,50,221,221,2,931.161681414291,39532,0.6032196536202029
blend8,98,165,165,1,931.1720977208333,39533,0.6032349126420996
blend8,6,253,253,2,931.2000148720688,39534,0.6032501716639963
blend8,40,229,229,2,931.260781,39536,0.6032806897077897
blend8,120,159,159,1,931.277828,39537,0.6032959487296864
blend8,95,238,238,3,931.286497352213,39538,0.6033112077515831
blend8,97,165,165,1,931.3105457,39539,0.6033264667734798
blend8,121,159,159,1,931.3486581000002,39540,0.6033417257953765
blend8,33,182,182,1,931.3739665095766,39541,0.6033569848172732
blend8,45,179,179,1,931.4315661875,39544,0.6034027618829633
blend8,68,173,173,1,931.46007978125,39545,0.60341802090486
blend8,13,187,187,1,931.4866422191919,39546,0.6034332799267567
blend8,89,167,167,1,931.4993347,39547,0.6034485389486534
blend8,145,176,176,4,931.5372305957443,39548,0.60346379797055
blend8,70,172,172,1,931.5530025814733,39549,0.6034790569924467
blend8,40,181,181,1,931.572248,39550,0.6034943160143434
blend8,27,184,184,1,931.5968854692395,39551,0.6035095750362401
blend8,0,195,195,1,931.631366,39552,0.6035248340581368
blend8,77,202,202,2,931.6493768072078,39553,0.6035400930800335
blend8,21,242,242,2,931.6678551613809,39554,0.6035553521019302
blend8,101,164,164,1,931.6923958664943,39555,0.6035706111238269
blend8,79,170,170,1,931.72981937335,39556,0.6035858701457236
blend8,149,152,152,1,931.7364743421876,39557,0.6036011291676203
blend8,117,174,174,2,931.7666915103111,39558,0.603616388189517
blend8,17,186,186,1,931.7813743969108,39559,0.6036316472114137
blend8,119,200,200,3,931.826080146969,39560,0.6036469062333104
blend8,62,174,174,1,931.8489539400639,39561,0.6036621652552071
blend8,107,181,181,2,931.8658175809974,39562,0.6036774242771038
blend8,147,167,167,4,931.9012539299084,39564,0.6037079423208972
blend8,94,166,166,1,931.9384151099919,39565,0.6037232013427939
blend8,104,183,183,2,931.9673658553932,39566,0.6037384603646906
blend8,10,188,188,1,931.969097361994,39567,0.6037537193865873
blend8,21,185,185,1,931.9945701348975,39568,0.603768978408484
blend8,108,217,217,3,932.033437478363,39569,0.6037842374303807
blend8,26,184,184,1,932.058463791621,39570,0.6037994964522774
blend8,23,241,241,2,932.0788247711714,39571,0.6038147554741741
blend8,140,154,154,1,932.0895854136012,39572,0.6038300144960708
blend8,125,158,158,1,932.1246325644942,39573,0.6038452735179675
blend8,135,162,162,2,932.1524651344098,39574,0.6038605325398642
blend8,81,170,170,1,932.1683665,39575,0.6038757915617609
blend8,83,169,169,1,932.1964688287105,39576,0.6038910505836576
blend8,59,215,215,2,932.214938620167,39577,0.6039063096055542
blend8,4,190,190,1,932.2369969875,39578,0.6039215686274509
blend8,75,171,171,1,932.2591795020834,39579,0.6039368276493476
blend8,131,237,237,4,932.2816674930882,39580,0.6039520866712443
blend8,110,214,214,3,932.3060985400818,39581,0.603967345693141
blend8,111,213,213,3,932.3277898400131,39582,0.6039826047150377
blend8,74,204,204,2,932.3535310769287,39583,0.6039978637369344
blend8,124,158,158,1,932.3810281036814,39584,0.6040131227588311
blend8,30,183,183,1,932.4086756000002,39585,0.6040283817807278
blend8,15,187,187,1,932.4203793749999,39586,0.6040436408026245
blend8,103,164,164,1,932.4565862729168,39587,0.6040588998245212
blend8,86,168,168,1,932.5022754333334,39589,0.6040894178683146
blend8,3,191,191,1,932.5181525,39590,0.6041046768902113
blend8,99,232,232,3,932.5491229553988,39591,0.604119935912108
blend8,67,173,173,1,932.5669435625001,39592,0.6041351949340047
blend8,103,184,184,2,932.593620630303,39593,0.6041504539559014
blend8,57,176,176,1,932.607713825,39594,0.6041657129777981
blend8,128,157,157,1,932.6394973926422,39595,0.6041809719996948
blend8,65,174,174,1,932.6521772375,39596,0.6041962310215915
blend8,54,219,219,2,932.6848899811218,39597,0.6042114900434882
blend8,113,162,162,1,932.7199773750001,39598,0.6042267490653849
blend8,18,186,186,1,932.7288597365821,39599,0.6042420080872816
blend8,137,156,156,1,932.7485780375,39600,0.6042572671091783
blend8,148,164,164,4,932.7739780011698,39601,0.604272526131075
blend8,87,168,168,1,932.8121960894416,39602,0.6042877851529717
blend8,145,157,157,2,932.8370105561953,39603,0.6043030441748684
blend8,46,179,179,1,932.85151060625,39604,0.604318303196765
blend8,35,233,233,2,932.8698019641356,39605,0.6043335622186617
blend8,149,153,153,2,932.8911573398606,39606,0.6043488212405584
blend8,97,188,188,2,932.9293525628275,39607,0.6043640802624551
blend8,38,231,231,2,932.9518765966516,39608,0.6043793392843518
blend8,56,176,176,1,932.9650745866984,39609,0.6043945983062485
blend8,9,189,189,1,932.9987016500002,39610,0.6044098573281452
blend8,142,154,154,1,933.006997395253,39611,0.6044251163500419
blend8,143,154,154,1,933.0398775597212,39612,0.6044403753719386
blend8,99,165,165,1,933.0728535104167,39613,0.6044556343938353
blend8,69,173,173,1,933.0941763617188,39614,0.604470893415732
blend8,143,157,157,2,933.1128721611242,39615,0.6044861524376287
blend8,111,162,162,1,933.136974527742,39616,0.6045014114595254
blend8,76,203,203,2,933.1675780818573,39617,0.6045166704814221
blend8,110,162,162,1,933.1930053109681,39618,0.6045319295033188
blend8,93,192,192,2,933.2159179389803,39619,0.6045471885252155
blend8,26,239,239,2,933.2271332300736,39620,0.6045624475471122
blend8,2,255,255,2,933.2472549440545,39621,0.6045777065690089
blend8,136,157,157,1,933.287155,39622,0.6045929655909056
blend8,87,252,252,3,933.3039624114923,39623,0.6046082246128023
blend8,132,232,232,4,933.3139238401636,39624,0.604623483634699
blend8,148,165,165,4,933.3545681217612,39625,0.6046387426565957
blend8,115,161,161,1,933.3603770448518,39626,0.6046540016784924
blend8,38,181,181,1,933.40030985,39627,0.6046692607003891
blend8,5,190,190,1,933.4253021468751,39628,0.6046845197222858
blend8,107,163,163,1,933.4328041682843,39629,0.6046997787441825
blend8,69,208,208,2,933.4611668174327,39630,0.6047150377660792
blend8,112,178,178,2,933.487284,39631,0.6047302967879759
blend8,133,226,226,4,933.5220327032785,39632,0.6047455558098725
fill8,0,151,151,0,933.545608,39633,0.6047608148317692
blend8,34,182,182,1,933.5823341397178,39635,0.6047913328755626
blend8,36,233,233,2,933.608105,39636,0.6048065918974593
blend8,126,190,190,3,933.6217868558867,39637,0.604821850919356
blend8,22,185,185,1,933.6592825388141,39638,0.6048371099412527
blend8,79,201,201,2,933.6742976351908,39639,0.6048523689631494
blend8,80,171,171,1,933.707749,39640,0.6048676279850461
blend8,111,179,179,2,933.7355122812281,39641,0.6048828870069428
blend8,39,181,181,1,933.7430821833333,39642,0.6048981460288395
blend8,118,160,160,1,933.7650355666667,39643,0.6049134050507362
blend8,42,180,180,1,933.7990595208335,39644,0.6049286640726329
blend8,77,171,171,1,933.8213663500001,39645,0.6049439230945296
blend8,18,244,244,2,933.8312502646826,39646,0.6049591821164263
blend8,20,186,186,1,933.8655836857142,39647,0.604974441138323
blend8,127,253,253,4,933.8800973081294,39648,0.6049897001602197
blend8,115,176,176,2,933.9159056082553,39649,0.6050049591821164
blend8,120,199,199,3,933.9331456256548,39650,0.6050202182040131
blend8,71,207,207,2,933.9649889075511,39651,0.6050354772259098
blend8,43,227,227,2,933.9836343915043,39652,0.6050507362478065
blend8,86,196,196,2,934.0159137226458,39653,0.6050659952697032
blend8,134,224,224,4,934.0257525922204,39654,0.6050812542915999
blend8,50,178,178,1,934.0558797583333,39655,0.6050965133134966
blend8,121,172,172,2,934.0684526616728,39656,0.6051117723353933
blend8,53,177,177,1,934.0993029629033,39657,0.60512703135729
blend8,129,187,187,3,934.1148863203257,39658,0.6051422903791867
blend8,119,160,160,1,934.1783052138296,39660,0.60517280842298
blend8,11,188,188,1,934.201836199528,39661,0.6051880674448767
blend8,122,171,171,2,934.2159908790406,39662,0.6052033264667734
blend8,121,198,198,3,934.2632620076317,39664,0.6052338445105668
blend8,16,187,187,1,934.2806082889881,39665,0.6052491035324635
blend8,43,180,180,1,934.30459740625,39666,0.6052643625543602
blend8,125,192,192,3,934.3434685988357,39667,0.6052796215762569
blend8,12,188,188,1,934.3689836536025,39668,0.6052948805981536
blend8,85,169,169,1,934.3724235750001,39669,0.6053101396200503
blend8,95,190,190,2,934.4073988656097,39670,0.605325398641947
blend8,73,172,172,1,934.4231769078076,39671,0.6053406576638437
blend8,145,163,163,3,934.4457757246255,39672,0.6053559166857404
blend8,95,166,166,1,934.4756695624966,39673,0.6053711757076371
blend8,91,167,167,1,934.5085114813309,39674,0.6053864347295338
blend8,48,179,179,1,934.5329844015625,39675,0.6054016937514305
blend8,53,220,220,2,934.5370048832739,39676,0.6054169527733272
blend8,10,189,189,1,934.5735254250002,39677,0.6054322117952239
blend8,148,153,153,1,934.5888161425,39678,0.6054474708171206
blend8,62,175,175,1,934.624838970032,39679,0.6054627298390173
blend8,75,204,204,2,934.6432383264391,39680,0.605477988860914
blend8,31,183,183,1,934.6749248000001,39681,0.6054932478828107
blend8,72,172,172,1,934.6952205264795,39682,0.6055085069047074
blend8,124,170,170,2,934.707021728299,39683,0.6055237659266041
blend8,1,192,192,1,934.7378461022664,39684,0.6055390249485008
blend8,50,222,222,2,934.7682041715839,39685,0.6055542839703975
blend8,78,202,202,2,934.7863287195763,39686,0.6055695429922942
blend8,51,178,178,1,934.8169440763639,39687,0.6055848020141908
blend8,57,217,217,2,934.8375282314172,39688,0.6056000610360875
blend8,85,197,197,2,934.8662066948252,39689,0.6056153200579842
blend8,61,175,175,1,934.868126746962,39690,0.6056305790798809
blend8,105,223,223,3,934.9109121686641,39691,0.6056458381017776
blend8,56,177,177,1,934.919091,39692,0.6056610971236743
blend8,142,166,166,3,934.9530888458207,39693,0.605676356145571
blend8,46,225,225,2,934.963893786334,39694,0.6056916151674677
blend8,9,252,252,2,934.9887218969898,39695,0.6057068741893644
blend8,118,174,174,2,935.0534310919259,39697,0.6057373922331578
blend8,130,157,157,1,935.0688378178572,39698,0.6057526512550545
blend8,139,155,155,1,935.0990438224337,39699,0.6057679102769512
blend8,15,246,246,2,935.123676,39700,0.6057831692988479
blend8,23,185,185,1,935.1341421837935,39701,0.6057984283207446
blend8,66,174,174,1,935.1667856916667,39702,0.6058136873426413
blend8,127,254,254,4,935.1815331313326,39703,0.605828946364538
blend8,131,157,157,1,935.2025380047619,39704,0.6058442053864347
blend8,89,168,168,1,935.23492585,39705,0.6058594644083314
blend8,107,182,182,2,935.2552759108366,39706,0.6058747234302281
blend8,104,165,165,1,935.26995,39707,0.6058899824521248
blend8,55,177,177,1,935.3120603145834,39708,0.6059052414740215
blend8,35,182,182,1,935.3223907915492,39709,0.6059205004959182
blend8,131,183,183,3,935.3388819263678,39710,0.6059357595178149
blend8,1,253,253,2,935.364270892606,39711,0.6059510185397116
blend8,41,181,181,1,935.3940660812501,39712,0.6059662775616083
blend8,24,185,185,1,935.4259848234863,39713,0.605981536583505
blend8,117,161,161,1,935.4489318000001,39714,0.6059967956054017
blend8,147,159,159,3,935.472389157904,39715,0.6060120546272983
blend8,92,193,193,2,935.4786673412016,39716,0.606027313649195
blend8,49,179,179,1,935.5196188875,39717,0.6060425726710917
blend8,23,242,242,2,935.5264383240542,39718,0.6060578316929884
blend8,12,250,250,2,935.564753670345,39719,0.6060730907148851
blend8,101,165,165,1,935.5799987,39720,0.6060883497367818
blend8,151,152,152,1,935.6088692384692,39721,0.6061036087586785
blend8,59,216,216,2,935.6306919610299,39722,0.6061188677805752
blend8,36,182,182,1,935.6586833684412,39723,0.6061341268024719
blend8,47,179,179,1,935.680287303125,39724,0.6061493858243686
blend8,109,181,181,2,935.7115020903025,39725,0.6061646448462653
blend8,8,190,190,1,935.7151430250001,39726,0.606179903868162
blend8,59,176,176,1,935.7425560562501,39727,0.6061951628900587
blend8,132,165,165,2,935.7839599500219,39728,0.6062104219119554
blend8,33,235,235,2,935.8082465520495,39729,0.6062256809338521
blend8,48,180,180,1,935.821058,39730,0.6062409399557488
blend8,25,185,185,1,935.8417016498381,39731,0.6062561989776455
blend8,55,219,219,2,935.8622243990578,39732,0.6062714579995422
blend8,22,243,243,2,935.8917963850823,39733,0.6062867170214389
blend8,72,206,206,2,935.904987,39734,0.6063019760433356
blend8,91,246,246,3,935.9447735496728,39735,0.6063172350652323
blend8,148,167,167,4,935.9662431536954,39736,0.606332494087129
blend8,13,188,188,1,935.9829451689016,39737,0.6063477531090257
blend8,137,217,217,4,936.0032398469052,39738,0.6063630121309224
blend8,121,160,160,1,936.0438750125,39739,0.6063782711528191
blend8,45,180,180,1,936.0603993937501,39740,0.6063935301747158
blend8,134,164,164,2,936.088769251088,39741,0.6064087891966125
blend8,70,173,173,1,936.1009373808595,39742,0.6064240482185091
blend8,27,239,239,2,936.1234131887575,39743,0.6064393072404058
blend8,96,190,190,2,936.15339,39744,0.6064545662623025
blend8,4,191,191,1,936.16657435,39745,0.6064698252841992
blend8,127,158,158,1,936.1920239200101,39746,0.6064850843060959
blend8,94,167,167,1,936.229202254996,39747,0.6065003433279926
blend8,125,170,170,2,936.2406927204875,39748,0.6065156023498893
blend8,67,174,174,1,936.2786566812501,39749,0.606530861371786
blend8,74,172,172,1,936.301991305205,39750,0.6065461203936827
blend8,73,206,206,2,936.317538173328,39751,0.6065613794155794
blend8,141,197,197,4,936.338832251026,39752,0.6065766384374761
blend8,107,221,221,3,936.3555291848429,39753,0.6065918974593728
blend8,50,223,223,2,936.3752100803754,39754,0.6066071564812695
blend8,123,159,159,1,936.4152808166668,39755,0.6066224155031662
blend8,75,172,172,1,936.4297006510417,39756,0.6066376745250629
blend8,21,186,186,1,936.4562573039066,39757,0.6066529335469596
blend8,149,156,156,3,936.4705969296251,39758,0.6066681925688563
blend8,149,153,153,1,936.502152056875,39759,0.606683451590753
blend8,79,171,171,1,936.5666762595487,39762,0.6067292286564431
blend8,39,231,231,2,936.6063509431217,39763,0.6067444876783398
blend8,48,224,224,2,936.6263853718441,39764,0.6067597467002365
blend8,63,175,175,1,936.6341892850161,39765,0.6067750057221332
blend8,78,171,171,1,936.674705575,39766,0.6067902647440299
blend8,15,188,188,1,936.6941409261194,39767,0.6068055237659266
blend8,83,199,199,2,936.7056496366516,39768,0.6068207827878233
blend8,17,187,187,1,936.734643225636,39769,0.60683604180972
blend8,2,192,192,1,936.7708933614379,39770,0.6068513008316166
blend8,43,228,228,2,936.7931316386641,39771,0.6068665598535133
blend8,114,162,162,1,936.8396049653943,39773,0.6068970778973067
blend8,149,154,154,2,936.8497448743382,39774,0.6069123369192034
blend8,53,178,178,1,936.87160125,39775,0.6069275959411001
blend8,44,227,227,2,936.9050702369811,39776,0.6069428549629968
blend8,32,183,183,1,936.937430623937,39777,0.6069581139848935
blend8,34,235,235,2,936.9623137501019,39778,0.6069733730067902
blend8,111,180,180,2,936.9658750087842,39779,0.6069886320286869
blend8,41,230,230,2,937.0058771314491,39780,0.6070038910505836
blend8,37,233,233,2,937.0208851819834,39781,0.6070191500724803
blend8,5,254,254,2,937.036257,39782,0.607034409094377
blend8,85,170,170,1,937.063876525,39783,0.6070496681162737
blend8,61,215,215,2,937.0884554139279,39784,0.6070649271381704
blend8,133,157,157,1,937.1267626755832,39785,0.6070801861600671
blend8,110,163,163,1,937.1439449554841,39786,0.6070954451819638
blend8,34,183,183,1,937.1573302698589,39787,0.6071107042038605
blend8,98,166,166,1,937.1861359500001,39788,0.6071259632257572
blend8,26,185,185,1,937.1999709963342,39789,0.6071412222476539
blend8,132,157,157,1,937.238505502381,39790,0.6071564812695506
blend8,90,168,168,1,937.2509868642858,39791,0.6071717402914473
blend8,38,182,182,1,937.291295625,39792,0.607186999313344
blend8,107,164,164,1,937.2968560841422,39793,0.6072022583352407
blend8,36,183,183,1,937.356728,39795,0.6072327763790341
blend8,88,169,169,1,937.374255,39796,0.6072480354009308
blend8,118,175,175,2,937.4005838557027,39797,0.6072632944228274
blend8,14,249,249,2,937.4298059875,39798,0.6072785534447241
blend8,151,156,156,4,937.4349210612654,39799,0.6072938124666208
blend8,99,166,166,1,937.4689388552083,39800,0.6073090714885175
blend8,131,244,244,4,937.4904373151614,39801,0.6073243305104142
blend8,140,155,155,1,937.5149734583006,39802,0.6073395895323109
blend8,118,161,161,1,937.5415078833333,39803,0.6073548485542076
blend8,19,187,187,1,937.5553816502141,39804,0.6073701075761043
blend8,117,176,176,2,937.5759659475194,39805,0.607385366598001
blend8,14,188,188,1,937.6024771788207,39806,0.6074006256198977
blend8,94,243,243,3,937.6309022543228,39807,0.6074158846417944
blend8,102,186,186,2,937.6502782933117,39808,0.6074311436636911
blend8,122,172,172,2,937.6839794271013,39809,0.6074464026855878
blend8,81,171,171,1,937.70755145,39810,0.6074616617074845
blend8,12,189,189,1,937.721835367874,39811,0.6074769207293812
blend8,69,174,174,1,937.7851529808595,39813,0.6075074387731746
blend8,86,169,169,1,937.7927341129518,39814,0.6075226977950713
blend8,141,155,155,1,937.8119709551005,39815,0.607537956816968
blend8,102,165,165,1,937.84777785,39816,0.6075532158388647
blend8,33,183,183,1,937.8689932204943,39817,0.6075684748607614
blend8,152,162,162,4,937.8970796875,39818,0.6075837338826581
blend8,38,232,232,2,937.9077341262628,39819,0.6075989929045548
blend8,10,252,252,2,937.9312858221276,39820,0.6076142519264515
blend8,137,164,164,2,937.9691188752354,39821,0.6076295109483482
fill8,0,152,152,0,937.980996,39822,0.6076447699702449
blend8,22,186,186,1,938.0194927077985,39823,0.6076600289921416
blend8,18,187,187,1,938.052497473584,39825,0.607690547035935
blend8,143,155,155,1,938.0863420488133,39826,0.6077058060578316
blend8,87,169,169,1,938.0949018083334,39827,0.6077210650797283
blend8,6,191,191,1,938.1332026,39828,0.607736324101625
blend8,72,208,208,2,938.154713,39829,0.6077515831235217
blend8,50,179,179,1,938.1643024791666,39830,0.6077668421454184
blend8,108,183,183,2,938.198227,39831,0.6077821011673151
blend8,60,176,176,1,938.215337388154,39832,0.6077973601892118
blend8,68,210,210,2,938.2425930368552,39833,0.6078126192111085
blend8,57,177,177,1,938.2741829666668,39834,0.6078278782330052
blend8,20,245,245,2,938.2964743083897,39835,0.6078431372549019
blend8,143,189,189,4,938.3065479566828,39836,0.6078583962767986
blend8,89,251,251,3,938.3372906060217,39837,0.6078736552986953
blend8,64,176,176,1,938.356247,39838,0.607888914320592
blend8,24,242,242,2,938.3760718762945,39839,0.6079041733424887
blend8,19,246,246,2,938.4044165267331,39840,0.6079194323643854
blend8,39,182,182,1,938.4372702062499,39841,0.6079346913862821
blend8,42,181,181,1,938.4610150406249,39842,0.6079499504081788
blend8,130,167,167,2,938.4898840194677,39843,0.6079652094300755
blend8,9,190,190,1,938.4984728850001,39844,0.6079804684519722
blend8,127,169,169,2,938.5368053917964,39845,0.6079957274738689
blend8,105,165,165,1,938.5887497125,39848,0.608041504539559
blend8,91,194,194,2,938.618705530521,39849,0.6080567635614557
blend8,141,160,160,2,938.6380572999362,39850,0.6080720225833524
blend8,101,166,166,1,938.66221035,39851,0.608087281605249
blend8,77,204,204,2,938.6987805122167,39852,0.6081025406271457
blend8,147,156,156,2,938.724866774091,39853,0.6081177996490424
blend8,35,183,183,1,938.7392484349296,39854,0.6081330586709391
blend8,150,153,153,1,938.7612863189584,39855,0.6081483176928358
blend8,3,192,192,1,938.7994127578431,39856,0.6081635767147325
blend8,52,179,179,1,938.80723,39857,0.6081788357366292
blend8,81,201,201,2,938.8701603246238,39859,0.6082093537804226
blend8,40,183,183,1,938.889827,39860,0.6082246128023193
blend8,98,236,236,3,938.9307052236816,39862,0.6082551308461127
blend8,32,236,236,2,938.9447871735085,39863,0.6082703898680094
blend8,7,191,191,1,938.9728140026316,39864,0.6082856488899061
blend8,119,203,203,3,938.9902922606536,39865,0.6083009079118028
blend8,13,189,189,1,939.0314939883382,39866,0.6083161669336995
blend8,40,231,231,2,939.0643551034284,39868,0.6083466849774929
blend8,150,154,154,2,939.090135519948,39869,0.6083619439993896
blend8,113,179,179,2,939.1253165699944,39870,0.6083772030212863
blend8,56,179,179,1,939.130273,39871,0.608392462043183
blend8,95,241,241,3,939.1595656488486,39872,0.6084077210650797
blend8,54,178,178,1,939.1769184876343,39873,0.6084229800869764
blend8,15,249,249,2,939.2122815704995,39874,0.6084382391088731
blend8,67,211,211,2,939.2396802818229,39875,0.6084534981307698
blend8,60,177,177,1,939.254355,39876,0.6084687571526665
blend8,44,181,181,1,939.2714307666668,39877,0.6084840161745632
blend8,49,224,224,2,939.3075448399533,39878,0.6084992751964599
blend8,55,220,220,2,939.3388530182967,39879,0.6085145342183566
blend8,97,167,167,1,939.345066075,39880,0.6085297932402532
blend8,109,219,219,3,939.3729802966744,39881,0.6085450522621499
blend8,27,240,240,2,939.3929960941409,39882,0.6085603112840466
blend8,113,213,213,3,939.4357423256799,39883,0.6085755703059433
blend8,16,188,188,1,939.4526863262656,39884,0.60859082932784
blend8,123,197,197,3,939.4724934124681,39885,0.6086060883497367
blend8,111,163,163,1,939.489065227742,39886,0.6086213473716334
blend8,130,187,187,3,939.5113101057268,39887,0.6086366063935301
blend8,20,187,187,1,939.544502525107,39888,0.6086518654154268
blend8,55,178,178,1,939.5712161572917,39889,0.6086671244373235
blend8,72,173,173,1,939.5792095193665,39890,0.6086823834592202
blend8,106,184,184,2,939.6214414298381,39891,0.6086976424811169
blend8,83,200,200,2,939.6611442466863,39893,0.6087281605249103
blend8,29,185,185,1,939.6944096301282,39894,0.608743419546807
blend8,65,175,175,1,939.704188421254,39895,0.6087586785687037
blend8,1,193,193,1,939.7353575035713,39896,0.6087739375906004
blend8,119,161,161,1,939.7478738416667,39897,0.6087891966124971
blend8,120,161,161,1,939.7750993499999,39898,0.6088044556343938
blend8,130,158,158,1,939.7966601070561,39899,0.6088197146562905
blend8,59,217,217,2,939.8337602773418,39900,0.6088349736781872
blend8,37,234,234,2,939.8813357454958,39902,0.6088654917219806
blend8,147,154,154,1,939.8959188666668,39903,0.6088807507438773
blend8,5,191,191,1,939.9197275517859,39904,0.608896009765774
blend8,104,224,224,3,939.946264,39905,0.6089112687876707
blend8,26,241,241,2,939.9758058955622,39906,0.6089265278095674
blend8,51,179,179,1,939.9785540395833,39907,0.608941786831464
blend8,137,178,178,3,940.0080210853732,39908,0.6089570458533607
blend8,116,177,177,2,940.0297083930973,39909,0.6089723048752574
blend8,87,197,197,2,940.070332490686,39910,0.6089875638971541
blend8,92,168,168,1,940.0718995277057,39911,0.6090028229190508
blend8,66,212,212,2,940.1068519023402,39912,0.6090180819409475
blend8,61,176,176,1,940.1311391955578,39913,0.6090333409628442
blend8,112,163,163,1,940.152464,39914,0.6090485999847409
blend8,120,162,162,1,940.169991,39915,0.6090638590066376
blend8,74,173,173,1,940.1906046526026,39916,0.6090791180285343
blend8,59,177,177,1,940.2289287312501,39917,0.609094377050431
blend8,31,236,236,2,940.25178,39918,0.6091096360723277
blend8,136,159,159,1,940.279118,39919,0.6091248950942244
blend8,47,180,180,1,940.3070672661459,39920,0.6091401541161211
blend8,8,191,191,1,940.3264438125001,39921,0.6091554131380178
blend8,65,213,213,2,940.3770582824211,39923,0.6091859311818112
blend8,67,175,175,1,940.3952315229167,39924,0.6092011902037079
