name,mode,use_fill16,r16,g16,b16,w16
sparse_warmsaturated_r1.00g0.00b0.08_32768_w22,fill16,1,32768,0,2621,7208
sparse_warmsaturated_r1.00g0.00b0.08_32768_w35,fill16,1,32768,0,2621,11468
sparse_warmsaturated_r1.00g0.00b0.08_32768_w50,fill16,1,32768,0,2621,16384
sparse_warmsaturated_r1.00g0.00b0.18_32768_w0,fill16,1,32768,0,5898,0
sparse_warmsaturated_r1.00g0.00b0.18_32768_w6,fill16,1,32768,0,5898,1966
sparse_warmsaturated_r1.00g0.00b0.18_32768_w12,fill16,1,32768,0,5898,3932
sparse_warmsaturated_r1.00g0.00b0.18_32768_w22,fill16,1,32768,0,5898,7208
sparse_warmsaturated_r1.00g0.00b0.18_32768_w35,fill16,1,32768,0,5898,11468
sparse_warmsaturated_r1.00g0.00b0.18_32768_w50,fill16,1,32768,0,5898,16384
sparse_warmsaturated_r1.00g0.00b0.30_32768_w0,fill16,1,32768,0,9830,0
sparse_warmsaturated_r1.00g0.00b0.30_32768_w6,fill16,1,32768,0,9830,1966
sparse_warmsaturated_r1.00g0.00b0.30_32768_w12,fill16,1,32768,0,9830,3932
sparse_warmsaturated_r1.00g0.00b0.30_32768_w22,fill16,1,32768,0,9830,7208
sparse_warmsaturated_r1.00g0.00b0.30_32768_w35,fill16,1,32768,0,9830,11468
sparse_warmsaturated_r1.00g0.00b0.30_32768_w50,fill16,1,32768,0,9830,16384
sparse_warmsaturated_r1.00g0.00b0.45_32768_w0,fill16,1,32768,0,14745,0
sparse_warmsaturated_r1.00g0.00b0.45_32768_w6,fill16,1,32768,0,14745,1966
sparse_warmsaturated_r1.00g0.00b0.45_32768_w12,fill16,1,32768,0,14745,3932
sparse_warmsaturated_r1.00g0.00b0.45_32768_w22,fill16,1,32768,0,14745,7208
sparse_warmsaturated_r1.00g0.00b0.45_32768_w35,fill16,1,32768,0,14745,11468
sparse_warmsaturated_r1.00g0.00b0.45_32768_w50,fill16,1,32768,0,14745,16384
sparse_warmsaturated_r1.00g0.20b0.05_32768_w0,fill16,1,32768,6553,1638,0
sparse_warmsaturated_r1.00g0.20b0.05_32768_w6,fill16,1,32768,6553,1638,1966
sparse_warmsaturated_r1.00g0.20b0.05_32768_w12,fill16,1,32768,6553,1638,3932
sparse_warmsaturated_r1.00g0.20b0.05_32768_w22,fill16,1,32768,6553,1638,7208
sparse_warmsaturated_r1.00g0.20b0.05_32768_w35,fill16,1,32768,6553,1638,11468
sparse_warmsaturated_r1.00g0.20b0.05_32768_w50,fill16,1,32768,6553,1638,16384
sparse_warmsaturated_r1.00g0.35b0.08_32768_w0,fill16,1,32768,11468,2621,0
sparse_warmsaturated_r1.00g0.35b0.08_32768_w6,fill16,1,32768,11468,2621,1966
sparse_warmsaturated_r1.00g0.35b0.08_32768_w12,fill16,1,32768,11468,2621,3932
sparse_warmsaturated_r1.00g0.35b0.08_32768_w22,fill16,1,32768,11468,2621,7208
sparse_warmsaturated_r1.00g0.35b0.08_32768_w35,fill16,1,32768,11468,2621,11468
sparse_warmsaturated_r1.00g0.35b0.08_32768_w50,fill16,1,32768,11468,2621,16384
sparse_warmsaturated_r1.00g0.50b0.10_32768_w0,fill16,1,32768,16384,3276,0
sparse_warmsaturated_r1.00g0.50b0.10_32768_w6,fill16,1,32768,16384,3276,1966
sparse_warmsaturated_r1.00g0.50b0.10_32768_w12,fill16,1,32768,16384,3276,3932
sparse_warmsaturated_r1.00g0.50b0.10_32768_w22,fill16,1,32768,16384,3276,7208
sparse_warmsaturated_r1.00g0.50b0.10_32768_w35,fill16,1,32768,16384,3276,11468
sparse_warmsaturated_r1.00g0.50b0.10_32768_w50,fill16,1,32768,16384,3276,16384
sparse_warmsaturated_r1.00g0.10b0.15_32768_w0,fill16,1,32768,3276,4915,0
sparse_warmsaturated_r1.00g0.10b0.15_32768_w6,fill16,1,32768,3276,4915,1966
sparse_warmsaturated_r1.00g0.10b0.15_32768_w12,fill16,1,32768,3276,4915,3932
sparse_warmsaturated_r1.00g0.10b0.15_32768_w22,fill16,1,32768,3276,4915,7208
sparse_warmsaturated_r1.00g0.10b0.15_32768_w35,fill16,1,32768,3276,4915,11468
sparse_warmsaturated_r1.00g0.10b0.15_32768_w50,fill16,1,32768,3276,4915,16384
sparse_warmsaturated_r1.00g0.25b0.12_32768_w0,fill16,1,32768,8192,3932,0
sparse_warmsaturated_r1.00g0.25b0.12_32768_w6,fill16,1,32768,8192,3932,1966
sparse_warmsaturated_r1.00g0.25b0.12_32768_w12,fill16,1,32768,8192,3932,3932
sparse_warmsaturated_r1.00g0.25b0.12_32768_w22,fill16,1,32768,8192,3932,7208
sparse_warmsaturated_r1.00g0.25b0.12_32768_w35,fill16,1,32768,8192,3932,11468
sparse_warmsaturated_r1.00g0.25b0.12_32768_w50,fill16,1,32768,8192,3932,16384
sparse_warmsaturated_r0.80g0.00b0.00_32768_w0,fill16,1,26214,0,0,0
sparse_warmsaturated_r0.80g0.00b0.00_32768_w6,fill16,1,26214,0,0,1966
sparse_warmsaturated_r0.80g0.00b0.00_32768_w12,fill16,1,26214,0,0,3932
sparse_warmsaturated_r0.80g0.00b0.00_32768_w22,fill16,1,26214,0,0,7208
sparse_warmsaturated_r0.80g0.00b0.00_32768_w35,fill16,1,26214,0,0,11468
sparse_warmsaturated_r0.80g0.00b0.00_32768_w50,fill16,1,26214,0,0,16384
sparse_warmsaturated_r0.80g0.20b0.00_32768_w0,fill16,1,26214,6553,0,0
sparse_warmsaturated_r0.80g0.20b0.00_32768_w6,fill16,1,26214,6553,0,1966
sparse_warmsaturated_r0.80g0.20b0.00_32768_w12,fill16,1,26214,6553,0,3932
sparse_warmsaturated_r0.80g0.20b0.00_32768_w22,fill16,1,26214,6553,0,7208
sparse_warmsaturated_r0.80g0.20b0.00_32768_w35,fill16,1,26214,6553,0,11468
sparse_warmsaturated_r0.80g0.20b0.00_32768_w50,fill16,1,26214,6553,0,16384
sparse_warmsaturated_r0.80g0.40b0.00_32768_w0,fill16,1,26214,13107,0,0
sparse_warmsaturated_r0.80g0.40b0.00_32768_w6,fill16,1,26214,13107,0,1966
sparse_warmsaturated_r0.80g0.40b0.00_32768_w12,fill16,1,26214,13107,0,3932
sparse_warmsaturated_r0.80g0.40b0.00_32768_w22,fill16,1,26214,13107,0,7208
sparse_warmsaturated_r0.80g0.40b0.00_32768_w35,fill16,1,26214,13107,0,11468
sparse_warmsaturated_r0.80g0.40b0.00_32768_w50,fill16,1,26214,13107,0,16384
sparse_warmsaturated_r0.60g0.00b0.00_32768_w6,fill16,1,19660,0,0,1966
sparse_warmsaturated_r0.60g0.00b0.00_32768_w12,fill16,1,19660,0,0,3932
sparse_warmsaturated_r0.60g0.00b0.00_32768_w22,fill16,1,19660,0,0,7208
sparse_warmsaturated_r0.60g0.00b0.00_32768_w35,fill16,1,19660,0,0,11468
sparse_warmsaturated_r0.60g0.00b0.00_32768_w50,fill16,1,19660,0,0,16384
sparse_warmsaturated_r0.60g0.15b0.00_32768_w6,fill16,1,19660,4915,0,1966
sparse_warmsaturated_r0.60g0.15b0.00_32768_w12,fill16,1,19660,4915,0,3932
sparse_warmsaturated_r0.60g0.15b0.00_32768_w22,fill16,1,19660,4915,0,7208
sparse_warmsaturated_r0.60g0.15b0.00_32768_w35,fill16,1,19660,4915,0,11468
sparse_warmsaturated_r0.60g0.15b0.00_32768_w50,fill16,1,19660,4915,0,16384
sparse_warmsaturated_r1.00g0.00b0.00_40960_w0,fill16,1,40960,0,0,0
sparse_warmsaturated_r1.00g0.00b0.00_40960_w6,fill16,1,40960,0,0,2457
sparse_warmsaturated_r1.00g0.00b0.00_40960_w12,fill16,1,40960,0,0,4915
sparse_warmsaturated_r1.00g0.00b0.00_40960_w22,fill16,1,40960,0,0,9011
sparse_warmsaturated_r1.00g0.00b0.00_40960_w35,fill16,1,40960,0,0,14336
sparse_warmsaturated_r1.00g0.00b0.00_40960_w50,fill16,1,40960,0,0,20480
sparse_warmsaturated_r1.00g0.08b0.00_40960_w0,fill16,1,40960,3276,0,0
sparse_warmsaturated_r1.00g0.08b0.00_40960_w6,fill16,1,40960,3276,0,2457
sparse_warmsaturated_r1.00g0.08b0.00_40960_w12,fill16,1,40960,3276,0,4915
sparse_warmsaturated_r1.00g0.08b0.00_40960_w22,fill16,1,40960,3276,0,9011
sparse_warmsaturated_r1.00g0.08b0.00_40960_w35,fill16,1,40960,3276,0,14336
sparse_warmsaturated_r1.00g0.08b0.00_40960_w50,fill16,1,40960,3276,0,20480
sparse_warmsaturated_r1.00g0.15b0.00_40960_w0,fill16,1,40960,6144,0,0
sparse_warmsaturated_r1.00g0.15b0.00_40960_w6,fill16,1,40960,6144,0,2457
sparse_warmsaturated_r1.00g0.15b0.00_40960_w12,fill16,1,40960,6144,0,4915
sparse_warmsaturated_r1.00g0.15b0.00_40960_w22,fill16,1,40960,6144,0,9011
sparse_warmsaturated_r1.00g0.15b0.00_40960_w35,fill16,1,40960,6144,0,14336
sparse_warmsaturated_r1.00g0.15b0.00_40960_w50,fill16,1,40960,6144,0,20480
sparse_warmsaturated_r1.00g0.25b0.00_40960_w0,fill16,1,40960,10240,0,0
sparse_warmsaturated_r1.00g0.25b0.00_40960_w6,fill16,1,40960,10240,0,2457
sparse_warmsaturated_r1.00g0.25b0.00_40960_w12,fill16,1,40960,10240,0,4915
sparse_warmsaturated_r1.00g0.25b0.00_40960_w22,fill16,1,40960,10240,0,9011
sparse_warmsaturated_r1.00g0.25b0.00_40960_w35,fill16,1,40960,10240,0,14336
sparse_warmsaturated_r1.00g0.25b0.00_40960_w50,fill16,1,40960,10240,0,20480
sparse_warmsaturated_r1.00g0.35b0.00_40960_w0,fill16,1,40960,14336,0,0
sparse_warmsaturated_r1.00g0.35b0.00_40960_w6,fill16,1,40960,14336,0,2457
sparse_warmsaturated_r1.00g0.35b0.00_40960_w12,fill16,1,40960,14336,0,4915
sparse_warmsaturated_r1.00g0.35b0.00_40960_w22,fill16,1,40960,14336,0,9011
sparse_warmsaturated_r1.00g0.35b0.00_40960_w35,fill16,1,40960,14336,0,14336
sparse_warmsaturated_r1.00g0.35b0.00_40960_w50,fill16,1,40960,14336,0,20480
sparse_warmsaturated_r1.00g0.50b0.00_40960_w0,fill16,1,40960,20480,0,0
sparse_warmsaturated_r1.00g0.50b0.00_40960_w6,fill16,1,40960,20480,0,2457
sparse_warmsaturated_r1.00g0.50b0.00_40960_w12,fill16,1,40960,20480,0,4915
sparse_warmsaturated_r1.00g0.50b0.00_40960_w22,fill16,1,40960,20480,0,9011
sparse_warmsaturated_r1.00g0.50b0.00_40960_w35,fill16,1,40960,20480,0,14336
sparse_warmsaturated_r1.00g0.50b0.00_40960_w50,fill16,1,40960,20480,0,20480
sparse_warmsaturated_r1.00g0.60b0.00_40960_w0,fill16,1,40960,24576,0,0
sparse_warmsaturated_r1.00g0.60b0.00_40960_w6,fill16,1,40960,24576,0,2457
sparse_warmsaturated_r1.00g0.60b0.00_40960_w12,fill16,1,40960,24576,0,4915
sparse_warmsaturated_r1.00g0.60b0.00_40960_w22,fill16,1,40960,24576,0,9011
sparse_warmsaturated_r1.00g0.60b0.00_40960_w35,fill16,1,40960,24576,0,14336
sparse_warmsaturated_r1.00g0.60b0.00_40960_w50,fill16,1,40960,24576,0,20480
sparse_warmsaturated_r1.00g0.70b0.00_40960_w0,fill16,1,40960,28672,0,0
sparse_warmsaturated_r1.00g0.70b0.00_40960_w6,fill16,1,40960,28672,0,2457
sparse_warmsaturated_r1.00g0.70b0.00_40960_w12,fill16,1,40960,28672,0,4915
sparse_warmsaturated_r1.00g0.70b0.00_40960_w22,fill16,1,40960,28672,0,9011
sparse_warmsaturated_r1.00g0.70b0.00_40960_w35,fill16,1,40960,28672,0,14336
sparse_warmsaturated_r1.00g0.70b0.00_40960_w50,fill16,1,40960,28672,0,20480
sparse_warmsaturated_r1.00g0.80b0.00_40960_w0,fill16,1,40960,32768,0,0
sparse_warmsaturated_r1.00g0.80b0.00_40960_w6,fill16,1,40960,32768,0,2457
sparse_warmsaturated_r1.00g0.80b0.00_40960_w12,fill16,1,40960,32768,0,4915
sparse_warmsaturated_r1.00g0.80b0.00_40960_w22,fill16,1,40960,32768,0,9011
sparse_warmsaturated_r1.00g0.80b0.00_40960_w35,fill16,1,40960,32768,0,14336
sparse_warmsaturated_r1.00g0.80b0.00_40960_w50,fill16,1,40960,32768,0,20480
sparse_warmsaturated_r1.00g0.00b0.08_40960_w0,fill16,1,40960,0,3276,0
sparse_warmsaturated_r1.00g0.00b0.08_40960_w6,fill16,1,40960,0,3276,2457
sparse_warmsaturated_r1.00g0.00b0.08_40960_w12,fill16,1,40960,0,3276,4915
sparse_warmsaturated_r1.00g0.00b0.08_40960_w22,fill16,1,40960,0,3276,9011
sparse_warmsaturated_r1.00g0.00b0.08_40960_w35,fill16,1,40960,0,3276,14336
sparse_warmsaturated_r1.00g0.00b0.08_40960_w50,fill16,1,40960,0,3276,20480
sparse_warmsaturated_r1.00g0.00b0.18_40960_w0,fill16,1,40960,0,7372,0
sparse_warmsaturated_r1.00g0.00b0.18_40960_w6,fill16,1,40960,0,7372,2457
sparse_warmsaturated_r1.00g0.00b0.18_40960_w12,fill16,1,40960,0,7372,4915
sparse_warmsaturated_r1.00g0.00b0.18_40960_w22,fill16,1,40960,0,7372,9011
sparse_warmsaturated_r1.00g0.00b0.18_40960_w35,fill16,1,40960,0,7372,14336
sparse_warmsaturated_r1.00g0.00b0.18_40960_w50,fill16,1,40960,0,7372,20480
sparse_warmsaturated_r1.00g0.00b0.30_40960_w0,fill16,1,40960,0,12288,0
sparse_warmsaturated_r1.00g0.00b0.30_40960_w6,fill16,1,40960,0,12288,2457
sparse_warmsaturated_r1.00g0.00b0.30_40960_w12,fill16,1,40960,0,12288,4915
sparse_warmsaturated_r1.00g0.00b0.30_40960_w22,fill16,1,40960,0,12288,9011
sparse_warmsaturated_r1.00g0.00b0.30_40960_w35,fill16,1,40960,0,12288,14336
sparse_warmsaturated_r1.00g0.00b0.30_40960_w50,fill16,1,40960,0,12288,20480
sparse_warmsaturated_r1.00g0.00b0.45_40960_w0,fill16,1,40960,0,18432,0
sparse_warmsaturated_r1.00g0.00b0.45_40960_w6,fill16,1,40960,0,18432,2457
sparse_warmsaturated_r1.00g0.00b0.45_40960_w12,fill16,1,40960,0,18432,4915
sparse_warmsaturated_r1.00g0.00b0.45_40960_w22,fill16,1,40960,0,18432,9011
sparse_warmsaturated_r1.00g0.00b0.45_40960_w35,fill16,1,40960,0,18432,14336
sparse_warmsaturated_r1.00g0.00b0.45_40960_w50,fill16,1,40960,0,18432,20480
sparse_warmsaturated_r1.00g0.20b0.05_40960_w0,fill16,1,40960,8192,2048,0
sparse_warmsaturated_r1.00g0.20b0.05_40960_w6,fill16,1,40960,8192,2048,2457
sparse_warmsaturated_r1.00g0.20b0.05_40960_w12,fill16,1,40960,8192,2048,4915
sparse_warmsaturated_r1.00g0.20b0.05_40960_w22,fill16,1,40960,8192,2048,9011
sparse_warmsaturated_r1.00g0.20b0.05_40960_w35,fill16,1,40960,8192,2048,14336
sparse_warmsaturated_r1.00g0.20b0.05_40960_w50,fill16,1,40960,8192,2048,20480
sparse_warmsaturated_r1.00g0.35b0.08_40960_w0,fill16,1,40960,14336,3276,0
sparse_warmsaturated_r1.00g0.35b0.08_40960_w6,fill16,1,40960,14336,3276,2457
sparse_warmsaturated_r1.00g0.35b0.08_40960_w12,fill16,1,40960,14336,3276,4915
sparse_warmsaturated_r1.00g0.35b0.08_40960_w22,fill16,1,40960,14336,3276,9011
sparse_warmsaturated_r1.00g0.35b0.08_40960_w35,fill16,1,40960,14336,3276,14336
sparse_warmsaturated_r1.00g0.35b0.08_40960_w50,fill16,1,40960,14336,3276,20480
sparse_warmsaturated_r1.00g0.50b0.10_40960_w0,fill16,1,40960,20480,4096,0
sparse_warmsaturated_r1.00g0.50b0.10_40960_w6,fill16,1,40960,20480,4096,2457
sparse_warmsaturated_r1.00g0.50b0.10_40960_w12,fill16,1,40960,20480,4096,4915
sparse_warmsaturated_r1.00g0.50b0.10_40960_w22,fill16,1,40960,20480,4096,9011
sparse_warmsaturated_r1.00g0.50b0.10_40960_w35,fill16,1,40960,20480,4096,14336
sparse_warmsaturated_r1.00g0.50b0.10_40960_w50,fill16,1,40960,20480,4096,20480
sparse_warmsaturated_r1.00g0.10b0.15_40960_w0,fill16,1,40960,4096,6144,0
sparse_warmsaturated_r1.00g0.10b0.15_40960_w6,fill16,1,40960,4096,6144,2457
sparse_warmsaturated_r1.00g0.10b0.15_40960_w12,fill16,1,40960,4096,6144,4915
sparse_warmsaturated_r1.00g0.10b0.15_40960_w22,fill16,1,40960,4096,6144,9011
sparse_warmsaturated_r1.00g0.10b0.15_40960_w35,fill16,1,40960,4096,6144,14336
sparse_warmsaturated_r1.00g0.10b0.15_40960_w50,fill16,1,40960,4096,6144,20480
sparse_warmsaturated_r1.00g0.25b0.12_40960_w0,fill16,1,40960,10240,4915,0
sparse_warmsaturated_r1.00g0.25b0.12_40960_w6,fill16,1,40960,10240,4915,2457
sparse_warmsaturated_r1.00g0.25b0.12_40960_w12,fill16,1,40960,10240,4915,4915
sparse_warmsaturated_r1.00g0.25b0.12_40960_w22,fill16,1,40960,10240,4915,9011
sparse_warmsaturated_r1.00g0.25b0.12_40960_w35,fill16,1,40960,10240,4915,14336
sparse_warmsaturated_r1.00g0.25b0.12_40960_w50,fill16,1,40960,10240,4915,20480
sparse_warmsaturated_r0.80g0.00b0.00_40960_w6,fill16,1,32768,0,0,2457
sparse_warmsaturated_r0.80g0.00b0.00_40960_w12,fill16,1,32768,0,0,4915
sparse_warmsaturated_r0.80g0.00b0.00_40960_w22,fill16,1,32768,0,0,9011
sparse_warmsaturated_r0.80g0.00b0.00_40960_w35,fill16,1,32768,0,0,14336
sparse_warmsaturated_r0.80g0.00b0.00_40960_w50,fill16,1,32768,0,0,20480
sparse_warmsaturated_r0.80g0.20b0.00_40960_w6,fill16,1,32768,8192,0,2457
sparse_warmsaturated_r0.80g0.20b0.00_40960_w12,fill16,1,32768,8192,0,4915
sparse_warmsaturated_r0.80g0.20b0.00_40960_w22,fill16,1,32768,8192,0,9011
sparse_warmsaturated_r0.80g0.20b0.00_40960_w35,fill16,1,32768,8192,0,14336
sparse_warmsaturated_r0.80g0.20b0.00_40960_w50,fill16,1,32768,8192,0,20480
sparse_warmsaturated_r0.80g0.40b0.00_40960_w6,fill16,1,32768,16384,0,2457
sparse_warmsaturated_r0.80g0.40b0.00_40960_w12,fill16,1,32768,16384,0,4915
sparse_warmsaturated_r0.80g0.40b0.00_40960_w22,fill16,1,32768,16384,0,9011
sparse_warmsaturated_r0.80g0.40b0.00_40960_w35,fill16,1,32768,16384,0,14336
sparse_warmsaturated_r0.80g0.40b0.00_40960_w50,fill16,1,32768,16384,0,20480
sparse_warmsaturated_r0.60g0.00b0.00_40960_w6,fill16,1,24576,0,0,2457
sparse_warmsaturated_r0.60g0.00b0.00_40960_w12,fill16,1,24576,0,0,4915
sparse_warmsaturated_r0.60g0.00b0.00_40960_w22,fill16,1,24576,0,0,9011
sparse_warmsaturated_r0.60g0.00b0.00_40960_w35,fill16,1,24576,0,0,14336
sparse_warmsaturated_r0.60g0.00b0.00_40960_w50,fill16,1,24576,0,0,20480
sparse_warmsaturated_r0.60g0.15b0.00_40960_w6,fill16,1,24576,6144,0,2457
sparse_warmsaturated_r0.60g0.15b0.00_40960_w12,fill16,1,24576,6144,0,4915
sparse_warmsaturated_r0.60g0.15b0.00_40960_w22,fill16,1,24576,6144,0,9011
sparse_warmsaturated_r0.60g0.15b0.00_40960_w35,fill16,1,24576,6144,0,14336
sparse_warmsaturated_r0.60g0.15b0.00_40960_w50,fill16,1,24576,6144,0,20480
sparse_warmsaturated_r1.00g0.00b0.00_49152_w0,fill16,1,49152,0,0,0
sparse_warmsaturated_r1.00g0.00b0.00_49152_w6,fill16,1,49152,0,0,2949
sparse_warmsaturated_r1.00g0.00b0.00_49152_w12,fill16,1,49152,0,0,5898
sparse_warmsaturated_r1.00g0.00b0.00_49152_w22,fill16,1,49152,0,0,10813
sparse_warmsaturated_r1.00g0.00b0.00_49152_w35,fill16,1,49152,0,0,17203
sparse_warmsaturated_r1.00g0.00b0.00_49152_w50,fill16,1,49152,0,0,24576
sparse_warmsaturated_r1.00g0.08b0.00_49152_w0,fill16,1,49152,3932,0,0
sparse_warmsaturated_r1.00g0.08b0.00_49152_w6,fill16,1,49152,3932,0,2949
sparse_warmsaturated_r1.00g0.08b0.00_49152_w12,fill16,1,49152,3932,0,5898
sparse_warmsaturated_r1.00g0.08b0.00_49152_w22,fill16,1,49152,3932,0,10813
sparse_warmsaturated_r1.00g0.08b0.00_49152_w35,fill16,1,49152,3932,0,17203
sparse_warmsaturated_r1.00g0.08b0.00_49152_w50,fill16,1,49152,3932,0,24576
sparse_warmsaturated_r1.00g0.15b0.00_49152_w0,fill16,1,49152,7372,0,0
sparse_warmsaturated_r1.00g0.15b0.00_49152_w6,fill16,1,49152,7372,0,2949
sparse_warmsaturated_r1.00g0.15b0.00_49152_w12,fill16,1,49152,7372,0,5898
sparse_warmsaturated_r1.00g0.15b0.00_49152_w22,fill16,1,49152,7372,0,10813
sparse_warmsaturated_r1.00g0.15b0.00_49152_w35,fill16,1,49152,7372,0,17203
sparse_warmsaturated_r1.00g0.15b0.00_49152_w50,fill16,1,49152,7372,0,24576
sparse_warmsaturated_r1.00g0.25b0.00_49152_w0,fill16,1,49152,12288,0,0
sparse_warmsaturated_r1.00g0.25b0.00_49152_w6,fill16,1,49152,12288,0,2949
sparse_warmsaturated_r1.00g0.25b0.00_49152_w12,fill16,1,49152,12288,0,5898
sparse_warmsaturated_r1.00g0.25b0.00_49152_w22,fill16,1,49152,12288,0,10813
sparse_warmsaturated_r1.00g0.25b0.00_49152_w35,fill16,1,49152,12288,0,17203
sparse_warmsaturated_r1.00g0.25b0.00_49152_w50,fill16,1,49152,12288,0,24576
sparse_warmsaturated_r1.00g0.35b0.00_49152_w0,fill16,1,49152,17203,0,0
sparse_warmsaturated_r1.00g0.35b0.00_49152_w6,fill16,1,49152,17203,0,2949
sparse_warmsaturated_r1.00g0.35b0.00_49152_w12,fill16,1,49152,17203,0,5898
sparse_warmsaturated_r1.00g0.35b0.00_49152_w22,fill16,1,49152,17203,0,10813
sparse_warmsaturated_r1.00g0.35b0.00_49152_w35,fill16,1,49152,17203,0,17203
sparse_warmsaturated_r1.00g0.35b0.00_49152_w50,fill16,1,49152,17203,0,24576
sparse_warmsaturated_r1.00g0.50b0.00_49152_w0,fill16,1,49152,24576,0,0
sparse_warmsaturated_r1.00g0.50b0.00_49152_w6,fill16,1,49152,24576,0,2949
sparse_warmsaturated_r1.00g0.50b0.00_49152_w12,fill16,1,49152,24576,0,5898
sparse_warmsaturated_r1.00g0.50b0.00_49152_w22,fill16,1,49152,24576,0,10813
sparse_warmsaturated_r1.00g0.50b0.00_49152_w35,fill16,1,49152,24576,0,17203
sparse_warmsaturated_r1.00g0.50b0.00_49152_w50,fill16,1,49152,24576,0,24576
sparse_warmsaturated_r1.00g0.60b0.00_49152_w0,fill16,1,49152,29491,0,0
sparse_warmsaturated_r1.00g0.60b0.00_49152_w6,fill16,1,49152,29491,0,2949
sparse_warmsaturated_r1.00g0.60b0.00_49152_w12,fill16,1,49152,29491,0,5898
sparse_warmsaturated_r1.00g0.60b0.00_49152_w22,fill16,1,49152,29491,0,10813
sparse_warmsaturated_r1.00g0.60b0.00_49152_w35,fill16,1,49152,29491,0,17203
sparse_warmsaturated_r1.00g0.60b0.00_49152_w50,fill16,1,49152,29491,0,24576
sparse_warmsaturated_r1.00g0.70b0.00_49152_w0,fill16,1,49152,34406,0,0
sparse_warmsaturated_r1.00g0.70b0.00_49152_w6,fill16,1,49152,34406,0,2949
sparse_warmsaturated_r1.00g0.70b0.00_49152_w12,fill16,1,49152,34406,0,5898
sparse_warmsaturated_r1.00g0.70b0.00_49152_w22,fill16,1,49152,34406,0,10813
sparse_warmsaturated_r1.00g0.70b0.00_49152_w35,fill16,1,49152,34406,0,17203
sparse_warmsaturated_r1.00g0.70b0.00_49152_w50,fill16,1,49152,34406,0,24576
sparse_warmsaturated_r1.00g0.80b0.00_49152_w0,fill16,1,49152,39321,0,0
sparse_warmsaturated_r1.00g0.80b0.00_49152_w6,fill16,1,49152,39321,0,2949
sparse_warmsaturated_r1.00g0.80b0.00_49152_w12,fill16,1,49152,39321,0,5898
sparse_warmsaturated_r1.00g0.80b0.00_49152_w22,fill16,1,49152,39321,0,10813
sparse_warmsaturated_r1.00g0.80b0.00_49152_w35,fill16,1,49152,39321,0,17203
sparse_warmsaturated_r1.00g0.80b0.00_49152_w50,fill16,1,49152,39321,0,24576
sparse_warmsaturated_r1.00g0.00b0.08_49152_w0,fill16,1,49152,0,3932,0
sparse_warmsaturated_r1.00g0.00b0.08_49152_w6,fill16,1,49152,0,3932,2949
sparse_warmsaturated_r1.00g0.00b0.08_49152_w12,fill16,1,49152,0,3932,5898
sparse_warmsaturated_r1.00g0.00b0.08_49152_w22,fill16,1,49152,0,3932,10813
sparse_warmsaturated_r1.00g0.00b0.08_49152_w35,fill16,1,49152,0,3932,17203
sparse_warmsaturated_r1.00g0.00b0.08_49152_w50,fill16,1,49152,0,3932,24576
sparse_warmsaturated_r1.00g0.00b0.18_49152_w0,fill16,1,49152,0,8847,0
sparse_warmsaturated_r1.00g0.00b0.18_49152_w6,fill16,1,49152,0,8847,2949
sparse_warmsaturated_r1.00g0.00b0.18_49152_w12,fill16,1,49152,0,8847,5898
sparse_warmsaturated_r1.00g0.00b0.18_49152_w22,fill16,1,49152,0,8847,10813
sparse_warmsaturated_r1.00g0.00b0.18_49152_w35,fill16,1,49152,0,8847,17203
sparse_warmsaturated_r1.00g0.00b0.18_49152_w50,fill16,1,49152,0,8847,24576
sparse_warmsaturated_r1.00g0.00b0.30_49152_w0,fill16,1,49152,0,14745,0
sparse_warmsaturated_r1.00g0.00b0.30_49152_w6,fill16,1,49152,0,14745,2949
sparse_warmsaturated_r1.00g0.00b0.30_49152_w12,fill16,1,49152,0,14745,5898
sparse_warmsaturated_r1.00g0.00b0.30_49152_w22,fill16,1,49152,0,14745,10813
sparse_warmsaturated_r1.00g0.00b0.30_49152_w35,fill16,1,49152,0,14745,17203
sparse_warmsaturated_r1.00g0.00b0.30_49152_w50,fill16,1,49152,0,14745,24576
sparse_warmsaturated_r1.00g0.00b0.45_49152_w0,fill16,1,49152,0,22118,0
sparse_warmsaturated_r1.00g0.00b0.45_49152_w6,fill16,1,49152,0,22118,2949
sparse_warmsaturated_r1.00g0.00b0.45_49152_w12,fill16,1,49152,0,22118,5898
sparse_warmsaturated_r1.00g0.00b0.45_49152_w22,fill16,1,49152,0,22118,10813
sparse_warmsaturated_r1.00g0.00b0.45_49152_w35,fill16,1,49152,0,22118,17203
sparse_warmsaturated_r1.00g0.00b0.45_49152_w50,fill16,1,49152,0,22118,24576
sparse_warmsaturated_r1.00g0.20b0.05_49152_w0,fill16,1,49152,9830,2457,0
sparse_warmsaturated_r1.00g0.20b0.05_49152_w6,fill16,1,49152,9830,2457,2949
sparse_warmsaturated_r1.00g0.20b0.05_49152_w12,fill16,1,49152,9830,2457,5898
sparse_warmsaturated_r1.00g0.20b0.05_49152_w22,fill16,1,49152,9830,2457,10813
sparse_warmsaturated_r1.00g0.20b0.05_49152_w35,fill16,1,49152,9830,2457,17203
sparse_warmsaturated_r1.00g0.20b0.05_49152_w50,fill16,1,49152,9830,2457,24576
sparse_warmsaturated_r1.00g0.35b0.08_49152_w0,fill16,1,49152,17203,3932,0
