name,mode,use_fill16,r,g,b,w,lower_r,lower_g,lower_b,lower_w,upper_r,upper_g,upper_b,upper_w,r16,g16,b16,w16,bfi_r,bfi_g,bfi_b,bfi_w,repeat_index,solver_mode,ok,returncode,elapsed_s,timed_out,X,Y,Z,x,y
W_floor151_v224_bfi3,blend8,0,0,0,0,224,0,0,0,151,0,0,0,224,0,0,0,57568,0,0,0,3,0,0,True,0,0.0,False,1015.6088919731404,1102.028844416178,964.4443292470794,0.32952039249591963,0.3575598640617727
W_floor151_v225_bfi3,blend8,0,0,0,0,225,0,0,0,151,0,0,0,225,0,0,0,57825,0,0,0,3,0,0,True,0,0.0,False,1017.6198333517278,1104.198365964995,966.3912461727218,0.329517751730873,0.3575529398039234
W_floor151_v226_bfi3,blend8,0,0,0,0,226,0,0,0,151,0,0,0,226,0,0,0,58082,0,0,0,3,0,0,True,0,0.0,False,1019.5959261673192,1106.3073287434775,968.3649500404881,0.32951116665834446,0.3575344008554988
W_floor151_v227_bfi3,blend8,0,0,0,0,227,0,0,0,151,0,0,0,227,0,0,0,58339,0,0,0,3,0,0,True,0,0.0,False,1020.9223636028745,1107.8144818902174,969.6926604254948,0.32949672137214014,0.35754064430837684
W_floor151_v228_bfi3,blend8,0,0,0,0,228,0,0,0,151,0,0,0,228,0,0,0,58596,0,0,0,3,0,0,True,0,0.0,False,1023.7789776169839,1110.8460367353268,972.4400192882572,0.32950033762808484,0.3575226217372546
W_floor151_v229_bfi3,blend8,0,0,0,0,229,0,0,0,151,0,0,0,229,0,0,0,58853,0,0,0,3,0,0,True,0,0.0,False,1025.6219814719816,1112.8616370278673,974.2902412078176,0.32948811179245185,0.3575144508353012
W_floor151_v230_bfi3,blend8,0,0,0,0,230,0,0,0,151,0,0,0,230,0,0,0,59110,0,0,0,3,0,0,True,0,0.0,False,1028.6735014650408,1116.1555452812408,977.405184087478,0.32946711406413104,0.35748616623909835
W_floor151_v231_bfi3,blend8,0,0,0,0,231,0,0,0,151,0,0,0,231,0,0,0,59367,0,0,0,3,0,0,True,0,0.0,False,1030.3164417784012,1117.9442823148709,978.9284473422822,0.3294704558296448,0.35749173491850894
W_floor151_v232_bfi3,blend8,0,0,0,0,232,0,0,0,151,0,0,0,232,0,0,0,59624,0,0,0,3,0,0,True,0,0.0,False,1032.0671780518642,1119.7605966447527,980.7793932665882,0.3294594957857118,0.357453244727398
W_floor151_v233_bfi3,blend8,0,0,0,0,233,0,0,0,151,0,0,0,233,0,0,0,59881,0,0,0,3,0,0,True,0,0.0,False,1033.881807174596,1121.9645573179805,982.451765447949,0.3294402776176619,0.3575073211222425
W_floor151_v234_bfi3,blend8,0,0,0,0,234,0,0,0,151,0,0,0,234,0,0,0,60138,0,0,0,3,0,0,True,0,0.0,False,1036.4388367368363,1124.5890756045333,985.009064399709,0.32944267483164297,0.35746212899553215
W_floor151_v235_bfi3,blend8,0,0,0,0,235,0,0,0,151,0,0,0,235,0,0,0,60395,0,0,0,3,0,0,True,0,0.0,False,1038.1819871333096,1126.501664302274,986.631785890366,0.3294440076789836,0.35747029667654207
W_floor151_v236_bfi3,blend8,0,0,0,0,236,0,0,0,151,0,0,0,236,0,0,0,60652,0,0,0,3,0,0,True,0,0.0,False,1041.2404607821154,1129.7812469541193,989.6871085517803,0.32943258025424943,0.35744553282859876
W_floor151_v237_bfi3,blend8,0,0,0,0,237,0,0,0,151,0,0,0,237,0,0,0,60909,0,0,0,3,0,0,True,0,0.0,False,1043.2881933141543,1131.956129384199,991.5941320326388,0.32944155763789246,0.3574404395946219
W_floor151_v238_bfi3,blend8,0,0,0,0,238,0,0,0,151,0,0,0,238,0,0,0,61166,0,0,0,3,0,0,True,0,0.0,False,1044.5760234522172,1133.2508824208421,992.753865906648,0.3294588905444843,0.3574269081890403
W_floor151_v239_bfi3,blend8,0,0,0,0,239,0,0,0,151,0,0,0,239,0,0,0,61423,0,0,0,3,0,0,True,0,0.0,False,1046.1453780977597,1135.0345806762257,994.3216696313559,0.32944255759147834,0.35743473425526545
W_floor151_v240_bfi3,blend8,0,0,0,0,240,0,0,0,151,0,0,0,240,0,0,0,61680,0,0,0,3,0,0,True,0,0.0,False,1049.130704052634,1138.224670814167,997.3649394900312,0.32942632334874605,0.35740176796154116
W_floor151_v241_bfi3,blend8,0,0,0,0,241,0,0,0,151,0,0,0,241,0,0,0,61937,0,0,0,3,0,0,True,0,0.0,False,1051.7979122432093,1141.1951730950145,999.9751500170362,0.329410703368987,0.35740887129998067
W_floor151_v242_bfi3,blend8,0,0,0,0,242,0,0,0,151,0,0,0,242,0,0,0,62194,0,0,0,3,0,0,True,0,0.0,False,1053.2465033747822,1142.7570939390703,1001.3509512949116,0.3294118582604709,0.35740706154602336
W_floor151_v243_bfi3,blend8,0,0,0,0,243,0,0,0,151,0,0,0,243,0,0,0,62451,0,0,0,3,0,0,True,0,0.0,False,1054.875611478635,1144.49123915386,1002.8412869495028,0.32942131371734523,0.3574068861176747
W_floor151_v244_bfi3,blend8,0,0,0,0,244,0,0,0,151,0,0,0,244,0,0,0,62708,0,0,0,3,0,0,True,0,0.0,False,1057.7116462231616,1147.558764334533,1005.6068473607908,0.3294151601761458,0.3573972693924964
W_floor151_v245_bfi3,blend8,0,0,0,0,245,0,0,0,151,0,0,0,245,0,0,0,62965,0,0,0,3,0,0,True,0,0.0,False,1060.2216856161563,1150.190072462088,1008.1277927052266,0.32941079918004196,0.3573639703082424
W_floor151_v246_bfi3,blend8,0,0,0,0,246,0,0,0,151,0,0,0,246,0,0,0,63222,0,0,0,3,0,0,True,0,0.0,False,1062.1598098946267,1152.2634344314627,1010.2353093393641,0.32938675280434726,0.35732881954949636
W_floor151_v247_bfi3,blend8,0,0,0,0,247,0,0,0,151,0,0,0,247,0,0,0,63479,0,0,0,3,0,0,True,0,0.0,False,1062.5762785666798,1152.982964151458,1010.4984100303668,0.32937299730567327,0.3573968875507079
W_floor151_v248_bfi3,blend8,0,0,0,0,248,0,0,0,151,0,0,0,248,0,0,0,63736,0,0,0,3,0,0,True,0,0.0,False,1065.5714443131765,1156.0817331649541,1013.4150217126848,0.3293814469134551,0.35735930805233834
W_floor151_v249_bfi3,blend8,0,0,0,0,249,0,0,0,151,0,0,0,249,0,0,0,63993,0,0,0,3,0,0,True,0,0.0,False,1068.4563563123563,1159.1040979540244,1016.2024293521681,0.3293879345214192,0.3573331774056792
W_floor151_v250_bfi3,blend8,0,0,0,0,250,0,0,0,151,0,0,0,250,0,0,0,64250,0,0,0,3,0,0,True,0,0.0,False,1069.4115545833788,1160.1245344875063,1017.1018443204341,0.32939045761296537,0.3573310477758395
W_floor151_v251_bfi3,blend8,0,0,0,0,251,0,0,0,151,0,0,0,251,0,0,0,64507,0,0,0,3,0,0,True,0,0.0,False,1071.5444061689252,1162.454562967575,1019.4565148101435,0.329355791544157,0.3572984381385927
W_floor151_v252_bfi3,blend8,0,0,0,0,252,0,0,0,151,0,0,0,252,0,0,0,64764,0,0,0,3,0,0,True,0,0.0,False,1074.413161118423,1165.5650257928419,1022.0842798033111,0.32936621296542207,0.3573092292640105
W_floor151_v253_bfi3,blend8,0,0,0,0,253,0,0,0,151,0,0,0,253,0,0,0,65021,0,0,0,3,0,0,True,0,0.0,False,1076.014972405992,1167.2379267098581,1023.5688083112448,0.3293767057931811,0.35730077465083304
W_floor151_v254_bfi3,blend8,0,0,0,0,254,0,0,0,151,0,0,0,254,0,0,0,65278,0,0,0,3,0,0,True,0,0.0,False,1077.6011061365712,1168.8119503607645,1025.6387476074915,0.3293349771494168,0.3572107106906059
W_floor151_v255_bfi3,blend8,0,0,0,0,255,0,0,0,151,0,0,0,255,0,0,0,65535,0,0,0,3,0,0,True,0,0.0,False,1082.2598006724188,1173.8848812061528,1030.076099116346,0.3293326507249339,0.3572142468318133
W_floor151_v152_bfi4,blend8,0,0,0,0,152,0,0,0,151,0,0,0,152,0,0,0,39064,0,0,0,4,0,0,True,0,0.0,False,860.5846883223073,934.476361014722,814.5710265704631,0.32977242128013057,0.3580873984658394
W_floor151_v153_bfi4,blend8,0,0,0,0,153,0,0,0,151,0,0,0,153,0,0,0,39321,0,0,0,4,0,0,True,0,0.0,False,861.2198515508911,935.2001128433527,814.9534099753644,0.329795754220245,0.35812577474452967
W_floor151_v154_bfi4,blend8,0,0,0,0,154,0,0,0,151,0,0,0,154,0,0,0,39578,0,0,0,4,0,0,True,0,0.0,False,861.143180803261,935.1493936541631,814.7961205807322,0.3298023473655601,0.3581453956088219
W_floor151_v155_bfi4,blend8,0,0,0,0,155,0,0,0,151,0,0,0,155,0,0,0,39835,0,0,0,4,0,0,True,0,0.0,False,863.0255609863507,937.1773737951197,816.5891882394453,0.32980287329436164,0.35813978708909044
W_floor151_v156_bfi4,blend8,0,0,0,0,156,0,0,0,151,0,0,0,156,0,0,0,40092,0,0,0,4,0,0,True,0,0.0,False,863.2513559152228,937.4349210612654,816.8078807957661,0.3298006810643409,0.3581421254667155
W_floor151_v157_bfi4,blend8,0,0,0,0,157,0,0,0,151,0,0,0,157,0,0,0,40349,0,0,0,4,0,0,True,0,0.0,False,865.16287905724,939.5154637191713,818.6568023416505,0.32979502472921884,0.35813779473338664
W_floor151_v158_bfi4,blend8,0,0,0,0,158,0,0,0,151,0,0,0,158,0,0,0,40606,0,0,0,4,0,0,True,0,0.0,False,865.4319691808619,939.8037359560345,818.9161579833841,0.3297949258743773,0.35813618455699786
W_floor151_v159_bfi4,blend8,0,0,0,0,159,0,0,0,151,0,0,0,159,0,0,0,40863,0,0,0,4,0,0,True,0,0.0,False,867.3930428564502,941.9046515060699,820.8440608508041,0.3297894652016953,0.35811934837317333
W_floor151_v160_bfi4,blend8,0,0,0,0,160,0,0,0,151,0,0,0,160,0,0,0,41120,0,0,0,4,0,0,True,0,0.0,False,867.6328245654853,942.1812173908454,821.019966281809,0.32979383033995974,0.35813024099601815
W_floor151_v161_bfi4,blend8,0,0,0,0,161,0,0,0,151,0,0,0,161,0,0,0,41377,0,0,0,4,0,0,True,0,0.0,False,869.5418960018524,944.2543814247233,822.8710356733193,0.32978824885553853,0.3581242035099892
W_floor151_v162_bfi4,blend8,0,0,0,0,162,0,0,0,151,0,0,0,162,0,0,0,41634,0,0,0,4,0,0,True,0,0.0,False,869.5437234343448,944.2518705838755,822.8629059380497,0.32979004427337344,0.3581244482740318
W_floor151_v163_bfi4,blend8,0,0,0,0,163,0,0,0,151,0,0,0,163,0,0,0,41891,0,0,0,4,0,0,True,0,0.0,False,870.6053366014635,945.4121976760953,823.8950246554184,0.3297856717471553,0.3581225425353559
W_floor151_v164_bfi4,blend8,0,0,0,0,164,0,0,0,151,0,0,0,164,0,0,0,42148,0,0,0,4,0,0,True,0,0.0,False,872.6192262291361,947.5785364189048,825.894324266425,0.3297765903705464,0.35810489782456884
W_floor151_v165_bfi4,blend8,0,0,0,0,165,0,0,0,151,0,0,0,165,0,0,0,42405,0,0,0,4,0,0,True,0,0.0,False,872.9014627580023,947.9165136822172,826.1557356864625,0.32977337808794455,0.3581133085453366
W_floor151_v166_bfi4,blend8,0,0,0,0,166,0,0,0,151,0,0,0,166,0,0,0,42662,0,0,0,4,0,0,True,0,0.0,False,874.9159002200633,950.0849352171842,828.1300358540618,0.3297673362770196,0.3580995364750955
W_floor151_v167_bfi4,blend8,0,0,0,0,167,0,0,0,151,0,0,0,167,0,0,0,42919,0,0,0,4,0,0,True,0,0.0,False,874.9454303579905,950.1138306279104,828.0895976940258,0.32977623079668406,0.3581079996772737
W_floor151_v168_bfi4,blend8,0,0,0,0,168,0,0,0,151,0,0,0,168,0,0,0,43176,0,0,0,4,0,0,True,0,0.0,False,875.5052041924723,950.6976211805918,828.6128920540167,0.3297800289659915,0.35810305586933994
W_floor151_v169_bfi4,blend8,0,0,0,0,169,0,0,0,151,0,0,0,169,0,0,0,43433,0,0,0,4,0,0,True,0,0.0,False,877.5712481289672,952.9070252156421,830.6375615715037,0.32977566651345375,0.3580855116161002
W_floor151_v170_bfi4,blend8,0,0,0,0,170,0,0,0,151,0,0,0,170,0,0,0,43690,0,0,0,4,0,0,True,0,0.0,False,878.3379362057194,953.7649454769378,831.3854509014438,0.3297697705150302,0.3580886515660463
W_floor151_v171_bfi4,blend8,0,0,0,0,171,0,0,0,151,0,0,0,171,0,0,0,43947,0,0,0,4,0,0,True,0,0.0,False,880.326995000649,955.9328709815198,833.3156183225677,0.3297629155558121,0.35808422597590744
W_floor151_v172_bfi4,blend8,0,0,0,0,172,0,0,0,151,0,0,0,172,0,0,0,44204,0,0,0,4,0,0,True,0,0.0,False,881.7152217625294,957.4245092828332,834.695975841588,0.3297566935363722,0.3580715549638342
W_floor151_v173_bfi4,blend8,0,0,0,0,173,0,0,0,151,0,0,0,173,0,0,0,44461,0,0,0,4,0,0,True,0,0.0,False,881.8097360260974,957.5475021473176,834.7587947838957,0.32975746944342654,0.35808001236519404
W_floor151_v174_bfi4,blend8,0,0,0,0,174,0,0,0,151,0,0,0,174,0,0,0,44718,0,0,0,4,0,0,True,0,0.0,False,883.5849484213087,959.4395076420678,836.5231742270832,0.3297515365776607,0.35806025494611776
W_floor151_v175_bfi4,blend8,0,0,0,0,175,0,0,0,151,0,0,0,175,0,0,0,44975,0,0,0,4,0,0,True,0,0.0,False,883.3871137371639,959.2524687823399,836.2815464059229,0.3297548047230154,0.35807417337707026
W_floor151_v176_bfi4,blend8,0,0,0,0,176,0,0,0,151,0,0,0,176,0,0,0,45232,0,0,0,4,0,0,True,0,0.0,False,884.0279155661276,959.9374668674078,836.8616474506327,0.3297594010025795,0.35807512240313555
W_floor151_v177_bfi4,blend8,0,0,0,0,177,0,0,0,151,0,0,0,177,0,0,0,45489,0,0,0,4,0,0,True,0,0.0,False,886.4713811135246,962.6758375136511,839.3134641434123,0.3297319491390044,0.35807696340255474
W_floor151_v178_bfi4,blend8,0,0,0,0,178,0,0,0,151,0,0,0,178,0,0,0,45746,0,0,0,4,0,0,True,0,0.0,False,887.7823424868525,963.9900334422038,840.5413361937676,0.3297469899177751,0.35805264041170043
W_floor151_v179_bfi4,blend8,0,0,0,0,179,0,0,0,151,0,0,0,179,0,0,0,46003,0,0,0,4,0,0,True,0,0.0,False,889.1837912057846,965.4940583625464,841.9480786751956,0.32973939095251636,0.358037816165118
W_floor151_v180_bfi4,blend8,0,0,0,0,180,0,0,0,151,0,0,0,180,0,0,0,46260,0,0,0,4,0,0,True,0,0.0,False,890.0579673951099,966.3983524792902,842.9732031230203,0.32972076500326564,0.3580009569600509
W_floor151_v181_bfi4,blend8,0,0,0,0,181,0,0,0,151,0,0,0,181,0,0,0,46517,0,0,0,4,0,0,True,0,0.0,False,891.4232239342988,967.8887928588024,844.1696193998267,0.3297315624416856,0.3580156713110853
W_floor151_v182_bfi4,blend8,0,0,0,0,182,0,0,0,151,0,0,0,182,0,0,0,46774,0,0,0,4,0,0,True,0,0.0,False,891.5564898771252,968.0624424535617,844.1750839607145,0.32974275573699535,0.3580385327508724
W_floor151_v183_bfi4,blend8,0,0,0,0,183,0,0,0,151,0,0,0,183,0,0,0,47031,0,0,0,4,0,0,True,0,0.0,False,893.2982456468451,969.929800849638,845.8190485344435,0.3297462961368884,0.358033569305138
W_floor151_v184_bfi4,blend8,0,0,0,0,184,0,0,0,151,0,0,0,184,0,0,0,47288,0,0,0,4,0,0,True,0,0.0,False,893.6529843947994,970.3188818402674,846.1713654745133,0.3297438208943207,0.35803232481856034
W_floor151_v185_bfi4,blend8,0,0,0,0,185,0,0,0,151,0,0,0,185,0,0,0,47545,0,0,0,4,0,0,True,0,0.0,False,895.9300984991902,972.7395746902095,848.5371019706083,0.3297246667752886,0.3579924735882229
W_floor151_v186_bfi4,blend8,0,0,0,0,186,0,0,0,151,0,0,0,186,0,0,0,47802,0,0,0,4,0,0,True,0,0.0,False,895.7908472870192,972.6131873807404,848.2757609643224,0.32973736865393,0.35801539399104826
W_floor151_v187_bfi4,blend8,0,0,0,0,187,0,0,0,151,0,0,0,187,0,0,0,48059,0,0,0,4,0,0,True,0,0.0,False,896.7193217157865,973.6216122303738,849.1650844189687,0.3297361048882188,0.3580141414122263
W_floor151_v188_bfi4,blend8,0,0,0,0,188,0,0,0,151,0,0,0,188,0,0,0,48316,0,0,0,4,0,0,True,0,0.0,False,898.689885068742,975.7560321593944,851.1467856023983,0.3297227366860244,0.357997741609034
W_floor151_v189_bfi4,blend8,0,0,0,0,189,0,0,0,151,0,0,0,189,0,0,0,48573,0,0,0,4,0,0,True,0,0.0,False,899.7101963808645,976.8544403447959,852.273063420673,0.3297045464934092,0.3579745472925753
W_floor151_v190_bfi4,blend8,0,0,0,0,190,0,0,0,151,0,0,0,190,0,0,0,48830,0,0,0,4,0,0,True,0,0.0,False,901.1283164068926,978.3958918837494,853.5365628803308,0.32971396974126066,0.3579854140837704
W_floor151_v191_bfi4,blend8,0,0,0,0,191,0,0,0,151,0,0,0,191,0,0,0,49087,0,0,0,4,0,0,True,0,0.0,False,901.6777585297584,978.9684519439359,854.0263751905688,0.3297205534792521,0.35798378828818384
W_floor151_v192_bfi4,blend8,0,0,0,0,192,0,0,0,151,0,0,0,192,0,0,0,49344,0,0,0,4,0,0,True,0,0.0,False,902.9305891190006,980.3356431654644,855.3255630673165,0.32970616163078664,0.3579707077299328
W_floor151_v193_bfi4,blend8,0,0,0,0,193,0,0,0,151,0,0,0,193,0,0,0,49601,0,0,0,4,0,0,True,0,0.0,False,902.9959007632636,980.421935915374,855.2796188709096,0.32971728911986314,0.3579884057396338
W_floor151_v194_bfi4,blend8,0,0,0,0,194,0,0,0,151,0,0,0,194,0,0,0,49858,0,0,0,4,0,0,True,0,0.0,False,903.8679653848734,981.377068536689,856.1105757446652,0.32971569328611233,0.3579896986280361
W_floor151_v195_bfi4,blend8,0,0,0,0,195,0,0,0,151,0,0,0,195,0,0,0,50115,0,0,0,4,0,0,True,0,0.0,False,905.0138947739288,982.5838317859066,857.2182725418172,0.32971750932307653,0.3579780328107586
W_floor151_v196_bfi4,blend8,0,0,0,0,196,0,0,0,151,0,0,0,196,0,0,0,50372,0,0,0,4,0,0,True,0,0.0,False,906.9929096779865,984.7027401397812,859.2707812769024,0.32969973730907143,0.35794793022899457
W_floor151_v197_bfi4,blend8,0,0,0,0,197,0,0,0,151,0,0,0,197,0,0,0,50629,0,0,0,4,0,0,True,0,0.0,False,908.0584021572467,985.8384580692825,860.2083636531061,0.3297108600949127,0.35795235763743183
W_floor151_v198_bfi4,blend8,0,0,0,0,198,0,0,0,151,0,0,0,198,0,0,0,50886,0,0,0,4,0,0,True,0,0.0,False,910.099573104714,988.0602077025732,862.1699466908353,0.32970683322300054,0.35795006584163425
W_floor151_v199_bfi4,blend8,0,0,0,0,199,0,0,0,151,0,0,0,199,0,0,0,51143,0,0,0,4,0,0,True,0,0.0,False,910.6452984812171,988.6108402955463,862.851208071404,0.3296922183420394,0.357919050982449
W_floor151_v200_bfi4,blend8,0,0,0,0,200,0,0,0,151,0,0,0,200,0,0,0,51400,0,0,0,4,0,0,True,0,0.0,False,911.3608301355678,989.3997685562067,863.418706338713,0.3297039481038716,0.35793617539774397
W_floor151_v201_bfi4,blend8,0,0,0,0,201,0,0,0,151,0,0,0,201,0,0,0,51657,0,0,0,4,0,0,True,0,0.0,False,912.7907054487033,990.9847071135389,864.7702307003428,0.32970043592022114,0.3579441464240104
W_floor151_v202_bfi4,blend8,0,0,0,0,202,0,0,0,151,0,0,0,202,0,0,0,51914,0,0,0,4,0,0,True,0,0.0,False,912.7097513427188,990.901560552289,864.670927446675,0.3297025636951555,0.35794816961580206
W_floor151_v203_bfi4,blend8,0,0,0,0,203,0,0,0,151,0,0,0,203,0,0,0,52171,0,0,0,4,0,0,True,0,0.0,False,913.2783993162227,991.5247309119766,865.2017264332579,0.32970281518457323,0.3579505387968921
W_floor151_v204_bfi4,blend8,0,0,0,0,204,0,0,0,151,0,0,0,204,0,0,0,52428,0,0,0,4,0,0,True,0,0.0,False,915.542760597107,993.9429130076762,867.5988365790495,0.329677673560068,0.35790877424248096
W_floor151_v205_bfi4,blend8,0,0,0,0,205,0,0,0,151,0,0,0,205,0,0,0,52685,0,0,0,4,0,0,True,0,0.0,False,916.1393776077915,994.610633192998,868.0525315764808,0.3296885488034831,0.3579277829298756
W_floor151_v206_bfi4,blend8,0,0,0,0,206,0,0,0,151,0,0,0,206,0,0,0,52942,0,0,0,4,0,0,True,0,0.0,False,918.1094271869244,996.7189329235068,869.9339918400349,0.3296904048361163,0.35791884798550166
W_floor151_v207_bfi4,blend8,0,0,0,0,207,0,0,0,151,0,0,0,207,0,0,0,53199,0,0,0,4,0,0,True,0,0.0,False,919.4134787948864,998.1257736543171,871.2553610115345,0.32968131620633967,0.3579058023264391
W_floor151_v208_bfi4,blend8,0,0,0,0,208,0,0,0,151,0,0,0,208,0,0,0,53456,0,0,0,4,0,0,True,0,0.0,False,920.00143744502,998.7258735025443,872.0428025977935,0.32965862468559337,0.35786748204558344
W_floor151_v209_bfi4,blend8,0,0,0,0,209,0,0,0,151,0,0,0,209,0,0,0,53713,0,0,0,4,0,0,True,0,0.0,False,920.0733272593588,998.869202512414,871.9283613025473,0.3296724797273532,0.3579059159300302
W_floor151_v210_bfi4,blend8,0,0,0,0,210,0,0,0,151,0,0,0,210,0,0,0,53970,0,0,0,4,0,0,True,0,0.0,False,921.9691514229662,1000.9053059800093,873.9214028766839,0.32965192937992116,0.3578757106283495
W_floor151_v211_bfi4,blend8,0,0,0,0,211,0,0,0,151,0,0,0,211,0,0,0,54227,0,0,0,4,0,0,True,0,0.0,False,923.3832744961362,1002.4431700680352,875.1705207786365,0.3296623616238461,0.3578879886238464
W_floor151_v212_bfi4,blend8,0,0,0,0,212,0,0,0,151,0,0,0,212,0,0,0,54484,0,0,0,4,0,0,True,0,0.0,False,923.6911679480957,1002.7819748254724,875.43070187784,0.32966554855597285,0.35789307214795985
W_floor151_v213_bfi4,blend8,0,0,0,0,213,0,0,0,151,0,0,0,213,0,0,0,54741,0,0,0,4,0,0,True,0,0.0,False,925.6107436146427,1004.7933544172129,877.5290179091442,0.3296413074655628,0.3578409146260896
W_floor151_v214_bfi4,blend8,0,0,0,0,214,0,0,0,151,0,0,0,214,0,0,0,54998,0,0,0,4,0,0,True,0,0.0,False,926.8515252857189,1006.165398302274,878.6110388584038,0.3296494193631741,0.35785865403999245
W_floor151_v215_bfi4,blend8,0,0,0,0,215,0,0,0,151,0,0,0,215,0,0,0,55255,0,0,0,4,0,0,True,0,0.0,False,926.9387373245877,1006.1884474709857,878.9886034701315,0.3296232470912059,0.3578047716490098
W_floor151_v216_bfi4,blend8,0,0,0,0,216,0,0,0,151,0,0,0,216,0,0,0,55512,0,0,0,4,0,0,True,0,0.0,False,928.3461704609499,1007.7897538504141,880.0069120310613,0.3296516634314883,0.35786173231160395
W_floor151_v217_bfi4,blend8,0,0,0,0,217,0,0,0,151,0,0,0,217,0,0,0,55769,0,0,0,4,0,0,True,0,0.0,False,929.7565038057141,1009.3091551281179,881.3947404522119,0.329647068970762,0.35785262411336244
W_floor151_v218_bfi4,blend8,0,0,0,0,218,0,0,0,151,0,0,0,218,0,0,0,56026,0,0,0,4,0,0,True,0,0.0,False,930.5798812273148,1010.154517022151,882.2986264008549,0.32963832626172784,0.3578259652655942
W_floor151_v219_bfi4,blend8,0,0,0,0,219,0,0,0,151,0,0,0,219,0,0,0,56283,0,0,0,4,0,0,True,0,0.0,False,931.2695030473608,1010.8593195854053,883.1878280187741,0.3296159751978961,0.3577862040179791
W_floor151_v220_bfi4,blend8,0,0,0,0,220,0,0,0,151,0,0,0,220,0,0,0,56540,0,0,0,4,0,0,True,0,0.0,False,932.0836538155271,1011.7289166588778,884.0440390611273,0.32960782052121784,0.3577723542443164
W_floor151_v221_bfi4,blend8,0,0,0,0,221,0,0,0,151,0,0,0,221,0,0,0,56797,0,0,0,4,0,0,True,0,0.0,False,933.7240587898648,1013.5728876840042,885.4629159912176,0.32961638265282817,0.35780402748363793
W_floor151_v222_bfi4,blend8,0,0,0,0,222,0,0,0,151,0,0,0,222,0,0,0,57054,0,0,0,4,0,0,True,0,0.0,False,933.9625600871543,1013.8549623731285,885.4579447312647,0.3296405770995978,0.35783847144877196
W_floor151_v223_bfi4,blend8,0,0,0,0,223,0,0,0,151,0,0,0,223,0,0,0,57311,0,0,0,4,0,0,True,0,0.0,False,934.8688116631648,1014.8370809898436,886.2578815750909,0.3296476563483679,0.3578455727157745
W_floor151_v224_bfi4,blend8,0,0,0,0,224,0,0,0,151,0,0,0,224,0,0,0,57568,0,0,0,4,0,0,True,0,0.0,False,936.3197509939425,1016.3148422551325,887.9946060039133,0.3296170268334108,0.35777807343612356
W_floor151_v225_bfi4,blend8,0,0,0,0,225,0,0,0,151,0,0,0,225,0,0,0,57825,0,0,0,4,0,0,True,0,0.0,False,938.3398470670652,1018.5411150277371,889.7160687794335,0.32963564455727895,0.3578100812937779
W_floor151_v226_bfi4,blend8,0,0,0,0,226,0,0,0,151,0,0,0,226,0,0,0,58082,0,0,0,4,0,0,True,0,0.0,False,939.4554863346763,1019.7377838683892,890.7319278321079,0.32964215586513146,0.35781212242743354
W_floor151_v227_bfi4,blend8,0,0,0,0,227,0,0,0,151,0,0,0,227,0,0,0,58339,0,0,0,4,0,0,True,0,0.0,False,940.0927574567675,1020.408655766851,891.5948639955243,0.3296146644717684,0.3577749685090478
W_floor151_v228_bfi4,blend8,0,0,0,0,228,0,0,0,151,0,0,0,228,0,0,0,58596,0,0,0,4,0,0,True,0,0.0,False,941.108635624572,1021.4578767751241,892.6961048933796,0.32960493018214476,0.35774568356290626
W_floor151_v229_bfi4,blend8,0,0,0,0,229,0,0,0,151,0,0,0,229,0,0,0,58853,0,0,0,4,0,0,True,0,0.0,False,941.6864736741364,1022.1546863721319,893.0406529415911,0.32962038170185176,0.35778682958645575
W_floor151_v230_bfi4,blend8,0,0,0,0,230,0,0,0,151,0,0,0,230,0,0,0,59110,0,0,0,4,0,0,True,0,0.0,False,943.3579166281431,1023.9654070876012,894.9144298894194,0.32958754577250826,0.35774994785036784
W_floor151_v231_bfi4,blend8,0,0,0,0,231,0,0,0,151,0,0,0,231,0,0,0,59367,0,0,0,4,0,0,True,0,0.0,False,943.4476407741797,1024.0922610498326,894.78068697454,0.3296093541954321,0.35778391318482294
W_floor151_v232_bfi4,blend8,0,0,0,0,232,0,0,0,151,0,0,0,232,0,0,0,59624,0,0,0,4,0,0,True,0,0.0,False,944.209596985221,1024.9055998126614,895.3975415739314,0.32962310983539517,0.3577940450686272
W_floor151_v233_bfi4,blend8,0,0,0,0,233,0,0,0,151,0,0,0,233,0,0,0,59881,0,0,0,4,0,0,True,0,0.0,False,944.9427279215549,1025.8197271943354,896.0399066371483,0.3296155816418841,0.35782715295624723
W_floor151_v234_bfi4,blend8,0,0,0,0,234,0,0,0,151,0,0,0,234,0,0,0,60138,0,0,0,4,0,0,True,0,0.0,False,947.1716643378319,1028.1387820752493,898.2611747478795,0.32961477534190087,0.3577912499218891
W_floor151_v235_bfi4,blend8,0,0,0,0,235,0,0,0,151,0,0,0,235,0,0,0,60395,0,0,0,4,0,0,True,0,0.0,False,947.6159807498605,1028.6334523103426,898.6940679058769,0.32961203600398714,0.3577925799114613
W_floor151_v236_bfi4,blend8,0,0,0,0,236,0,0,0,151,0,0,0,236,0,0,0,60652,0,0,0,4,0,0,True,0,0.0,False,948.5226537320497,1029.6189437459434,899.5902043345511,0.32960773242823427,0.3577883606448093
W_floor151_v237_bfi4,blend8,0,0,0,0,237,0,0,0,151,0,0,0,237,0,0,0,60909,0,0,0,4,0,0,True,0,0.0,False,950.8877801719691,1032.1224732973853,901.970295890862,0.3295993729950247,0.35775716877060837
